IDCode,orig_order,item,group,response,response_time_sec,sex
sugu976,1,x1,Rally,1,3.9,M
sugu976,2,x2,Rally,1,3.9,M
sugu976,3,x3,Rally,0,3.9,M
sugu976,4,x4,Rally,0,3.9,M
sugu976,5,x5,Rally,0,3.9,M
sugu976,6,x6,Rally,0,3.9,M
sugu976,7,x7,Rally,0,3.9,M
sugu976,8,x8,Rally,0,3.9,M
sugu976,9,x9,Rally,0,3.9,M
sugu976,10,x10,Rally,0,3.9,M
sugu976,11,x11,Subtraction1,1,5.357666666666667,M
sugu976,12,x12,Subtraction1,1,5.357666666666667,M
sugu976,13,x13,Subtraction1,1,5.357666666666667,M
sugu976,14,x14,Division1,0,5.966,M
sugu976,15,x15,Division1,0,5.966,M
sugu976,16,x16,Division1,1,5.966,M
sugu976,17,x17,BasicGeometry,1,4.7922,M
sugu976,18,x18,BasicGeometry,1,4.7922,M
sugu976,19,x19,BasicGeometry,1,4.7922,M
sugu976,20,x20,BasicGeometry,1,4.7922,M
sugu976,21,x21,BasicGeometry,1,4.7922,M
sugu976,22,x22,RainfallStatistics,1,12.385,M
sugu976,23,x23,RainfallStatistics,1,12.385,M
sugu976,24,x24,RainfallStatistics,1,12.385,M
sugu976,25,x25,MissingNumber_Subtraction,1,9.819666666666668,M
sugu976,26,x26,MissingNumber_Subtraction,1,9.819666666666668,M
sugu976,27,x27,MissingNumber_Subtraction,0,9.819666666666668,M
sugu976,28,x28,Addition2,0,4.79425,M
sugu976,29,x29,Addition2,0,4.79425,M
sugu976,30,x30,Addition2,1,4.79425,M
sugu976,31,x31,Addition2,1,4.79425,M
sugu976,32,x32,Subtraction2,1,11.9175,M
sugu976,33,x33,Subtraction2,1,11.9175,M
sugu976,34,x34,Subtraction2,1,11.9175,M
sugu976,35,x35,Subtraction2,1,11.9175,M
sugu976,36,x36,WordPuzzle,0,53.233,M
sugu976,37,x37,WordPuzzle,0,53.233,M
sugu976,38,x38,Subtraction3,1,8.241,M
sugu976,39,x39,Subtraction3,1,8.241,M
sugu976,40,x40,Subtraction3,1,8.241,M
sugu976,41,x41,Multiplication2,1,9.82825,M
sugu976,42,x42,Multiplication2,1,9.82825,M
sugu976,43,x43,Multiplication2,1,9.82825,M
sugu976,44,x44,Multiplication2,1,9.82825,M
sugu976,45,x45,MapDistance,0,5.500333333333333,M
sugu976,46,x46,MapDistance,0,5.500333333333333,M
sugu976,47,x47,MapDistance,0,5.500333333333333,M
sugu976,48,x48,MissingNumber_Division,1,12.202,M
sugu976,49,x49,MissingNumber_Division,1,12.202,M
sugu976,50,x50,LogicalReasoning,0,15.94,M
sugu976,51,x51,LogicalReasoning,0,15.94,M
sugu976,52,x52,LogicalReasoning,1,15.94,M
sugu976,53,x53,LogicalReasoning,0,15.94,M
sugu976,54,x54,Division3,1,20.130333333333333,M
sugu976,55,x55,Division3,1,20.130333333333333,M
sugu976,56,x56,Division3,0,20.130333333333333,M
sugu976,57,x57,DebugRobotCode,0,38.0,M
wuxa997,1,x1,Rally,1,9.5,F
wuxa997,2,x2,Rally,1,9.5,F
wuxa997,3,x3,Rally,1,9.5,F
wuxa997,4,x4,Rally,1,9.5,F
wuxa997,5,x5,Rally,1,9.5,F
wuxa997,6,x6,Rally,0,9.5,F
wuxa997,7,x7,Rally,1,9.5,F
wuxa997,8,x8,Rally,0,9.5,F
wuxa997,9,x9,Rally,0,9.5,F
wuxa997,10,x10,Rally,1,9.5,F
wuxa997,11,x11,Subtraction1,1,17.156666666666666,F
wuxa997,12,x12,Subtraction1,1,17.156666666666666,F
wuxa997,13,x13,Subtraction1,1,17.156666666666666,F
wuxa997,14,x14,Division1,0,19.139666666666667,F
wuxa997,15,x15,Division1,0,19.139666666666667,F
wuxa997,16,x16,Division1,0,19.139666666666667,F
wuxa997,17,x17,BasicGeometry,1,9.945,F
wuxa997,18,x18,BasicGeometry,1,9.945,F
wuxa997,19,x19,BasicGeometry,1,9.945,F
wuxa997,20,x20,BasicGeometry,1,9.945,F
wuxa997,21,x21,BasicGeometry,1,9.945,F
wuxa997,22,x22,RainfallStatistics,1,28.76066666666667,F
wuxa997,23,x23,RainfallStatistics,1,28.76066666666667,F
wuxa997,24,x24,RainfallStatistics,1,28.76066666666667,F
wuxa997,25,x25,MissingNumber_Subtraction,1,30.28933333333333,F
wuxa997,26,x26,MissingNumber_Subtraction,0,30.28933333333333,F
wuxa997,27,x27,MissingNumber_Subtraction,1,30.28933333333333,F
wuxa997,28,x28,Addition2,1,25.66675,F
wuxa997,29,x29,Addition2,1,25.66675,F
wuxa997,30,x30,Addition2,1,25.66675,F
wuxa997,31,x31,Addition2,1,25.66675,F
wuxa997,32,x32,Subtraction2,0,19.92325,F
wuxa997,33,x33,Subtraction2,1,19.92325,F
wuxa997,34,x34,Subtraction2,1,19.92325,F
wuxa997,35,x35,Subtraction2,1,19.92325,F
wuxa997,36,x36,WordPuzzle,1,69.474,F
wuxa997,37,x37,WordPuzzle,1,69.474,F
wuxa997,38,x38,Subtraction3,1,7.160333333333333,F
wuxa997,39,x39,Subtraction3,1,7.160333333333333,F
wuxa997,40,x40,Subtraction3,1,7.160333333333333,F
wuxa997,41,x41,Multiplication2,1,28.69675,F
wuxa997,42,x42,Multiplication2,1,28.69675,F
wuxa997,43,x43,Multiplication2,1,28.69675,F
wuxa997,44,x44,Multiplication2,1,28.69675,F
wuxa997,45,x45,MapDistance,0,43.359,F
wuxa997,46,x46,MapDistance,0,43.359,F
wuxa997,47,x47,MapDistance,0,43.359,F
wuxa997,48,x48,MissingNumber_Division,0,33.1145,F
wuxa997,49,x49,MissingNumber_Division,0,33.1145,F
wuxa997,50,x50,LogicalReasoning,0,25.19325,F
wuxa997,51,x51,LogicalReasoning,0,25.19325,F
wuxa997,52,x52,LogicalReasoning,0,25.19325,F
wuxa997,53,x53,LogicalReasoning,0,25.19325,F
wuxa997,54,x54,Division3,0,11.784,F
wuxa997,55,x55,Division3,0,11.784,F
wuxa997,56,x56,Division3,0,11.784,F
wuxa997,57,x57,DebugRobotCode,0,60.0,F
tiqy778,1,x1,Rally,1,7.7,M
tiqy778,2,x2,Rally,1,7.7,M
tiqy778,3,x3,Rally,0,7.7,M
tiqy778,4,x4,Rally,0,7.7,M
tiqy778,5,x5,Rally,1,7.7,M
tiqy778,6,x6,Rally,0,7.7,M
tiqy778,7,x7,Rally,1,7.7,M
tiqy778,8,x8,Rally,0,7.7,M
tiqy778,9,x9,Rally,0,7.7,M
tiqy778,10,x10,Rally,1,7.7,M
tiqy778,11,x11,Subtraction1,1,7.758333333333333,M
tiqy778,12,x12,Subtraction1,1,7.758333333333333,M
tiqy778,13,x13,Subtraction1,1,7.758333333333333,M
tiqy778,14,x14,Division1,1,17.016,M
tiqy778,15,x15,Division1,1,17.016,M
tiqy778,16,x16,Division1,1,17.016,M
tiqy778,17,x17,BasicGeometry,1,8.0922,M
tiqy778,18,x18,BasicGeometry,1,8.0922,M
tiqy778,19,x19,BasicGeometry,0,8.0922,M
tiqy778,20,x20,BasicGeometry,1,8.0922,M
tiqy778,21,x21,BasicGeometry,1,8.0922,M
tiqy778,22,x22,RainfallStatistics,1,16.53966666666667,M
tiqy778,23,x23,RainfallStatistics,1,16.53966666666667,M
tiqy778,24,x24,RainfallStatistics,1,16.53966666666667,M
tiqy778,25,x25,MissingNumber_Subtraction,1,7.578333333333333,M
tiqy778,26,x26,MissingNumber_Subtraction,1,7.578333333333333,M
tiqy778,27,x27,MissingNumber_Subtraction,1,7.578333333333333,M
tiqy778,28,x28,Addition2,1,4.89825,M
tiqy778,29,x29,Addition2,1,4.89825,M
tiqy778,30,x30,Addition2,1,4.89825,M
tiqy778,31,x31,Addition2,1,4.89825,M
tiqy778,32,x32,Subtraction2,1,6.0745,M
tiqy778,33,x33,Subtraction2,1,6.0745,M
tiqy778,34,x34,Subtraction2,1,6.0745,M
tiqy778,35,x35,Subtraction2,1,6.0745,M
tiqy778,36,x36,WordPuzzle,1,61.772,M
tiqy778,37,x37,WordPuzzle,1,61.772,M
tiqy778,38,x38,Subtraction3,1,10.513333333333334,M
tiqy778,39,x39,Subtraction3,1,10.513333333333334,M
tiqy778,40,x40,Subtraction3,1,10.513333333333334,M
tiqy778,41,x41,Multiplication2,1,11.6155,M
tiqy778,42,x42,Multiplication2,1,11.6155,M
tiqy778,43,x43,Multiplication2,1,11.6155,M
tiqy778,44,x44,Multiplication2,1,11.6155,M
tiqy778,45,x45,MapDistance,0,37.888333333333335,M
tiqy778,46,x46,MapDistance,1,37.888333333333335,M
tiqy778,47,x47,MapDistance,1,37.888333333333335,M
tiqy778,48,x48,MissingNumber_Division,1,13.287,M
tiqy778,49,x49,MissingNumber_Division,1,13.287,M
tiqy778,50,x50,LogicalReasoning,0,13.12475,M
tiqy778,51,x51,LogicalReasoning,0,13.12475,M
tiqy778,52,x52,LogicalReasoning,1,13.12475,M
tiqy778,53,x53,LogicalReasoning,0,13.12475,M
tiqy778,54,x54,Division3,0,27.689666666666668,M
tiqy778,55,x55,Division3,1,27.689666666666668,M
tiqy778,56,x56,Division3,0,27.689666666666668,M
tiqy778,57,x57,DebugRobotCode,1,32.0,M
xyfe491,1,x1,Rally,0,10.8,F
xyfe491,2,x2,Rally,0,10.8,F
xyfe491,3,x3,Rally,1,10.8,F
xyfe491,4,x4,Rally,0,10.8,F
xyfe491,5,x5,Rally,1,10.8,F
xyfe491,6,x6,Rally,0,10.8,F
xyfe491,7,x7,Rally,1,10.8,F
xyfe491,8,x8,Rally,0,10.8,F
xyfe491,9,x9,Rally,1,10.8,F
xyfe491,10,x10,Rally,0,10.8,F
xyfe491,11,x11,Subtraction1,1,10.931,F
xyfe491,12,x12,Subtraction1,1,10.931,F
xyfe491,13,x13,Subtraction1,1,10.931,F
xyfe491,14,x14,Division1,0,11.170666666666666,F
xyfe491,15,x15,Division1,0,11.170666666666666,F
xyfe491,16,x16,Division1,0,11.170666666666666,F
xyfe491,17,x17,BasicGeometry,1,6.8848,F
xyfe491,18,x18,BasicGeometry,1,6.8848,F
xyfe491,19,x19,BasicGeometry,1,6.8848,F
xyfe491,20,x20,BasicGeometry,0,6.8848,F
xyfe491,21,x21,BasicGeometry,1,6.8848,F
xyfe491,22,x22,RainfallStatistics,1,16.113333333333333,F
xyfe491,23,x23,RainfallStatistics,0,16.113333333333333,F
xyfe491,24,x24,RainfallStatistics,1,16.113333333333333,F
xyfe491,25,x25,MissingNumber_Subtraction,1,16.089,F
xyfe491,26,x26,MissingNumber_Subtraction,1,16.089,F
xyfe491,27,x27,MissingNumber_Subtraction,1,16.089,F
xyfe491,28,x28,Addition2,1,11.9165,F
xyfe491,29,x29,Addition2,1,11.9165,F
xyfe491,30,x30,Addition2,0,11.9165,F
xyfe491,31,x31,Addition2,1,11.9165,F
xyfe491,32,x32,Subtraction2,1,14.6115,F
xyfe491,33,x33,Subtraction2,1,14.6115,F
xyfe491,34,x34,Subtraction2,0,14.6115,F
xyfe491,35,x35,Subtraction2,0,14.6115,F
xyfe491,36,x36,WordPuzzle,0,77.234,F
xyfe491,37,x37,WordPuzzle,0,77.234,F
xyfe491,38,x38,Subtraction3,0,16.722,F
xyfe491,39,x39,Subtraction3,0,16.722,F
xyfe491,40,x40,Subtraction3,1,16.722,F
xyfe491,41,x41,Multiplication2,0,15.57625,F
xyfe491,42,x42,Multiplication2,1,15.57625,F
xyfe491,43,x43,Multiplication2,0,15.57625,F
xyfe491,44,x44,Multiplication2,0,15.57625,F
xyfe491,45,x45,MapDistance,0,23.321,F
xyfe491,46,x46,MapDistance,0,23.321,F
xyfe491,47,x47,MapDistance,0,23.321,F
xyfe491,48,x48,MissingNumber_Division,0,14.7475,F
xyfe491,49,x49,MissingNumber_Division,0,14.7475,F
xyfe491,50,x50,LogicalReasoning,0,10.499,F
xyfe491,51,x51,LogicalReasoning,1,10.499,F
xyfe491,52,x52,LogicalReasoning,0,10.499,F
xyfe491,53,x53,LogicalReasoning,0,10.499,F
xyfe491,54,x54,Division3,0,8.535,F
xyfe491,55,x55,Division3,0,8.535,F
xyfe491,56,x56,Division3,0,8.535,F
xyfe491,57,x57,DebugRobotCode,0,13.0,F
ryhy064,1,x1,Rally,1,6.8,M
ryhy064,2,x2,Rally,1,6.8,M
ryhy064,3,x3,Rally,1,6.8,M
ryhy064,4,x4,Rally,1,6.8,M
ryhy064,5,x5,Rally,1,6.8,M
ryhy064,6,x6,Rally,1,6.8,M
ryhy064,7,x7,Rally,1,6.8,M
ryhy064,8,x8,Rally,0,6.8,M
ryhy064,9,x9,Rally,1,6.8,M
ryhy064,10,x10,Rally,0,6.8,M
ryhy064,11,x11,Subtraction1,1,5.904666666666667,M
ryhy064,12,x12,Subtraction1,1,5.904666666666667,M
ryhy064,13,x13,Subtraction1,1,5.904666666666667,M
ryhy064,14,x14,Division1,1,7.801666666666667,M
ryhy064,15,x15,Division1,1,7.801666666666667,M
ryhy064,16,x16,Division1,1,7.801666666666667,M
ryhy064,17,x17,BasicGeometry,1,5.6868,M
ryhy064,18,x18,BasicGeometry,1,5.6868,M
ryhy064,19,x19,BasicGeometry,1,5.6868,M
ryhy064,20,x20,BasicGeometry,1,5.6868,M
ryhy064,21,x21,BasicGeometry,1,5.6868,M
ryhy064,22,x22,RainfallStatistics,1,10.581333333333331,M
ryhy064,23,x23,RainfallStatistics,1,10.581333333333331,M
ryhy064,24,x24,RainfallStatistics,1,10.581333333333331,M
ryhy064,25,x25,MissingNumber_Subtraction,1,10.177666666666664,M
ryhy064,26,x26,MissingNumber_Subtraction,1,10.177666666666664,M
ryhy064,27,x27,MissingNumber_Subtraction,1,10.177666666666664,M
ryhy064,28,x28,Addition2,1,5.94275,M
ryhy064,29,x29,Addition2,1,5.94275,M
ryhy064,30,x30,Addition2,1,5.94275,M
ryhy064,31,x31,Addition2,1,5.94275,M
ryhy064,32,x32,Subtraction2,1,4.5495,M
ryhy064,33,x33,Subtraction2,1,4.5495,M
ryhy064,34,x34,Subtraction2,1,4.5495,M
ryhy064,35,x35,Subtraction2,1,4.5495,M
ryhy064,36,x36,WordPuzzle,1,62.081,M
ryhy064,37,x37,WordPuzzle,1,62.081,M
ryhy064,38,x38,Subtraction3,1,4.891,M
ryhy064,39,x39,Subtraction3,1,4.891,M
ryhy064,40,x40,Subtraction3,1,4.891,M
ryhy064,41,x41,Multiplication2,1,6.544,M
ryhy064,42,x42,Multiplication2,1,6.544,M
ryhy064,43,x43,Multiplication2,1,6.544,M
ryhy064,44,x44,Multiplication2,1,6.544,M
ryhy064,45,x45,MapDistance,1,26.59133333333333,M
ryhy064,46,x46,MapDistance,0,26.59133333333333,M
ryhy064,47,x47,MapDistance,0,26.59133333333333,M
ryhy064,48,x48,MissingNumber_Division,1,13.377,M
ryhy064,49,x49,MissingNumber_Division,1,13.377,M
ryhy064,50,x50,LogicalReasoning,0,25.21725,M
ryhy064,51,x51,LogicalReasoning,0,25.21725,M
ryhy064,52,x52,LogicalReasoning,0,25.21725,M
ryhy064,53,x53,LogicalReasoning,0,25.21725,M
ryhy064,54,x54,Division3,1,54.864666666666665,M
ryhy064,55,x55,Division3,1,54.864666666666665,M
ryhy064,56,x56,Division3,1,54.864666666666665,M
ryhy064,57,x57,DebugRobotCode,0,44.0,M
kufi222,1,x1,Rally,1,10.6,M
kufi222,2,x2,Rally,1,10.6,M
kufi222,3,x3,Rally,0,10.6,M
kufi222,4,x4,Rally,1,10.6,M
kufi222,5,x5,Rally,1,10.6,M
kufi222,6,x6,Rally,1,10.6,M
kufi222,7,x7,Rally,1,10.6,M
kufi222,8,x8,Rally,1,10.6,M
kufi222,9,x9,Rally,1,10.6,M
kufi222,10,x10,Rally,1,10.6,M
kufi222,11,x11,Subtraction1,0,8.32,M
kufi222,12,x12,Subtraction1,1,8.32,M
kufi222,13,x13,Subtraction1,1,8.32,M
kufi222,14,x14,Division1,1,8.200666666666667,M
kufi222,15,x15,Division1,1,8.200666666666667,M
kufi222,16,x16,Division1,1,8.200666666666667,M
kufi222,17,x17,BasicGeometry,1,5.0688,M
kufi222,18,x18,BasicGeometry,1,5.0688,M
kufi222,19,x19,BasicGeometry,1,5.0688,M
kufi222,20,x20,BasicGeometry,1,5.0688,M
kufi222,21,x21,BasicGeometry,1,5.0688,M
kufi222,22,x22,RainfallStatistics,1,13.350666666666664,M
kufi222,23,x23,RainfallStatistics,1,13.350666666666664,M
kufi222,24,x24,RainfallStatistics,1,13.350666666666664,M
kufi222,25,x25,MissingNumber_Subtraction,1,9.695333333333334,M
kufi222,26,x26,MissingNumber_Subtraction,1,9.695333333333334,M
kufi222,27,x27,MissingNumber_Subtraction,1,9.695333333333334,M
kufi222,28,x28,Addition2,1,5.024,M
kufi222,29,x29,Addition2,1,5.024,M
kufi222,30,x30,Addition2,1,5.024,M
kufi222,31,x31,Addition2,1,5.024,M
kufi222,32,x32,Subtraction2,0,4.237,M
kufi222,33,x33,Subtraction2,0,4.237,M
kufi222,34,x34,Subtraction2,0,4.237,M
kufi222,35,x35,Subtraction2,0,4.237,M
kufi222,36,x36,WordPuzzle,0,32.0205,M
kufi222,37,x37,WordPuzzle,0,32.0205,M
kufi222,38,x38,Subtraction3,1,4.510666666666667,M
kufi222,39,x39,Subtraction3,1,4.510666666666667,M
kufi222,40,x40,Subtraction3,1,4.510666666666667,M
kufi222,41,x41,Multiplication2,0,16.84,M
kufi222,42,x42,Multiplication2,1,16.84,M
kufi222,43,x43,Multiplication2,1,16.84,M
kufi222,44,x44,Multiplication2,1,16.84,M
kufi222,45,x45,MapDistance,1,24.743,M
kufi222,46,x46,MapDistance,0,24.743,M
kufi222,47,x47,MapDistance,1,24.743,M
kufi222,48,x48,MissingNumber_Division,0,9.563,M
kufi222,49,x49,MissingNumber_Division,1,9.563,M
kufi222,50,x50,LogicalReasoning,0,17.82275,M
kufi222,51,x51,LogicalReasoning,1,17.82275,M
kufi222,52,x52,LogicalReasoning,0,17.82275,M
kufi222,53,x53,LogicalReasoning,1,17.82275,M
kufi222,54,x54,Division3,1,7.003,M
kufi222,55,x55,Division3,0,7.003,M
kufi222,56,x56,Division3,0,7.003,M
kufi222,57,x57,DebugRobotCode,0,30.0,M
xaja332,1,x1,Rally,1,8.3,F
xaja332,2,x2,Rally,1,8.3,F
xaja332,3,x3,Rally,1,8.3,F
xaja332,4,x4,Rally,0,8.3,F
xaja332,5,x5,Rally,1,8.3,F
xaja332,6,x6,Rally,1,8.3,F
xaja332,7,x7,Rally,1,8.3,F
xaja332,8,x8,Rally,1,8.3,F
xaja332,9,x9,Rally,0,8.3,F
xaja332,10,x10,Rally,0,8.3,F
xaja332,11,x11,Subtraction1,1,7.974,F
xaja332,12,x12,Subtraction1,1,7.974,F
xaja332,13,x13,Subtraction1,1,7.974,F
xaja332,14,x14,Division1,1,12.005,F
xaja332,15,x15,Division1,1,12.005,F
xaja332,16,x16,Division1,0,12.005,F
xaja332,17,x17,BasicGeometry,1,5.6428,F
xaja332,18,x18,BasicGeometry,1,5.6428,F
xaja332,19,x19,BasicGeometry,1,5.6428,F
xaja332,20,x20,BasicGeometry,1,5.6428,F
xaja332,21,x21,BasicGeometry,1,5.6428,F
xaja332,22,x22,RainfallStatistics,1,10.978,F
xaja332,23,x23,RainfallStatistics,1,10.978,F
xaja332,24,x24,RainfallStatistics,1,10.978,F
xaja332,25,x25,MissingNumber_Subtraction,1,17.223333333333333,F
xaja332,26,x26,MissingNumber_Subtraction,1,17.223333333333333,F
xaja332,27,x27,MissingNumber_Subtraction,1,17.223333333333333,F
xaja332,28,x28,Addition2,1,6.64125,F
xaja332,29,x29,Addition2,1,6.64125,F
xaja332,30,x30,Addition2,1,6.64125,F
xaja332,31,x31,Addition2,1,6.64125,F
xaja332,32,x32,Subtraction2,1,10.5835,F
xaja332,33,x33,Subtraction2,1,10.5835,F
xaja332,34,x34,Subtraction2,0,10.5835,F
xaja332,35,x35,Subtraction2,1,10.5835,F
xaja332,36,x36,WordPuzzle,1,53.489,F
xaja332,37,x37,WordPuzzle,1,53.489,F
xaja332,38,x38,Subtraction3,1,18.01633333333333,F
xaja332,39,x39,Subtraction3,1,18.01633333333333,F
xaja332,40,x40,Subtraction3,1,18.01633333333333,F
xaja332,41,x41,Multiplication2,1,8.831,F
xaja332,42,x42,Multiplication2,1,8.831,F
xaja332,43,x43,Multiplication2,0,8.831,F
xaja332,44,x44,Multiplication2,0,8.831,F
xaja332,45,x45,MapDistance,0,27.33366666666667,F
xaja332,46,x46,MapDistance,0,27.33366666666667,F
xaja332,47,x47,MapDistance,0,27.33366666666667,F
xaja332,48,x48,MissingNumber_Division,1,66.9005,F
xaja332,49,x49,MissingNumber_Division,1,66.9005,F
xaja332,50,x50,LogicalReasoning,0,26.50825,F
xaja332,51,x51,LogicalReasoning,0,26.50825,F
xaja332,52,x52,LogicalReasoning,0,26.50825,F
xaja332,53,x53,LogicalReasoning,0,26.50825,F
xaja332,54,x54,Division3,1,41.15266666666666,F
xaja332,55,x55,Division3,1,41.15266666666666,F
xaja332,56,x56,Division3,1,41.15266666666666,F
xaja332,57,x57,DebugRobotCode,0,29.0,F
fofa613,1,x1,Rally,1,13.7,F
fofa613,2,x2,Rally,1,13.7,F
fofa613,3,x3,Rally,1,13.7,F
fofa613,4,x4,Rally,1,13.7,F
fofa613,5,x5,Rally,1,13.7,F
fofa613,6,x6,Rally,0,13.7,F
fofa613,7,x7,Rally,0,13.7,F
fofa613,8,x8,Rally,0,13.7,F
fofa613,9,x9,Rally,0,13.7,F
fofa613,10,x10,Rally,1,13.7,F
fofa613,11,x11,Subtraction1,1,15.482666666666669,F
fofa613,12,x12,Subtraction1,1,15.482666666666669,F
fofa613,13,x13,Subtraction1,1,15.482666666666669,F
fofa613,14,x14,Division1,1,10.186333333333334,F
fofa613,15,x15,Division1,0,10.186333333333334,F
fofa613,16,x16,Division1,1,10.186333333333334,F
fofa613,17,x17,BasicGeometry,1,6.9262,F
fofa613,18,x18,BasicGeometry,1,6.9262,F
fofa613,19,x19,BasicGeometry,0,6.9262,F
fofa613,20,x20,BasicGeometry,0,6.9262,F
fofa613,21,x21,BasicGeometry,1,6.9262,F
fofa613,22,x22,RainfallStatistics,1,19.457666666666668,F
fofa613,23,x23,RainfallStatistics,1,19.457666666666668,F
fofa613,24,x24,RainfallStatistics,1,19.457666666666668,F
fofa613,25,x25,MissingNumber_Subtraction,1,18.45566666666667,F
fofa613,26,x26,MissingNumber_Subtraction,0,18.45566666666667,F
fofa613,27,x27,MissingNumber_Subtraction,1,18.45566666666667,F
fofa613,28,x28,Addition2,1,8.22775,F
fofa613,29,x29,Addition2,1,8.22775,F
fofa613,30,x30,Addition2,1,8.22775,F
fofa613,31,x31,Addition2,1,8.22775,F
fofa613,32,x32,Subtraction2,1,12.47825,F
fofa613,33,x33,Subtraction2,1,12.47825,F
fofa613,34,x34,Subtraction2,1,12.47825,F
fofa613,35,x35,Subtraction2,1,12.47825,F
fofa613,36,x36,WordPuzzle,0,4.6555,F
fofa613,37,x37,WordPuzzle,0,4.6555,F
fofa613,38,x38,Subtraction3,1,11.516333333333334,F
fofa613,39,x39,Subtraction3,1,11.516333333333334,F
fofa613,40,x40,Subtraction3,1,11.516333333333334,F
fofa613,41,x41,Multiplication2,0,2.1375,F
fofa613,42,x42,Multiplication2,0,2.1375,F
fofa613,43,x43,Multiplication2,0,2.1375,F
fofa613,44,x44,Multiplication2,0,2.1375,F
fofa613,45,x45,MapDistance,0,3.5326666666666666,F
fofa613,46,x46,MapDistance,0,3.5326666666666666,F
fofa613,47,x47,MapDistance,0,3.5326666666666666,F
fofa613,48,x48,MissingNumber_Division,0,10.4665,F
fofa613,49,x49,MissingNumber_Division,0,10.4665,F
fofa613,50,x50,LogicalReasoning,1,15.20625,F
fofa613,51,x51,LogicalReasoning,1,15.20625,F
fofa613,52,x52,LogicalReasoning,0,15.20625,F
fofa613,53,x53,LogicalReasoning,1,15.20625,F
fofa613,54,x54,Division3,0,9.661,F
fofa613,55,x55,Division3,0,9.661,F
fofa613,56,x56,Division3,0,9.661,F
fofa613,57,x57,DebugRobotCode,0,31.0,F
viba035,1,x1,Rally,1,13.5,F
viba035,2,x2,Rally,0,13.5,F
viba035,3,x3,Rally,1,13.5,F
viba035,4,x4,Rally,0,13.5,F
viba035,5,x5,Rally,1,13.5,F
viba035,6,x6,Rally,0,13.5,F
viba035,7,x7,Rally,0,13.5,F
viba035,8,x8,Rally,0,13.5,F
viba035,9,x9,Rally,0,13.5,F
viba035,10,x10,Rally,0,13.5,F
viba035,11,x11,Subtraction1,1,9.219666666666669,F
viba035,12,x12,Subtraction1,1,9.219666666666669,F
viba035,13,x13,Subtraction1,1,9.219666666666669,F
viba035,14,x14,Division1,0,16.332666666666665,F
viba035,15,x15,Division1,0,16.332666666666665,F
viba035,16,x16,Division1,1,16.332666666666665,F
viba035,17,x17,BasicGeometry,1,6.4206,F
viba035,18,x18,BasicGeometry,1,6.4206,F
viba035,19,x19,BasicGeometry,1,6.4206,F
viba035,20,x20,BasicGeometry,1,6.4206,F
viba035,21,x21,BasicGeometry,1,6.4206,F
viba035,22,x22,RainfallStatistics,1,18.617,F
viba035,23,x23,RainfallStatistics,1,18.617,F
viba035,24,x24,RainfallStatistics,1,18.617,F
viba035,25,x25,MissingNumber_Subtraction,1,9.208666666666666,F
viba035,26,x26,MissingNumber_Subtraction,1,9.208666666666666,F
viba035,27,x27,MissingNumber_Subtraction,1,9.208666666666666,F
viba035,28,x28,Addition2,0,10.1105,F
viba035,29,x29,Addition2,1,10.1105,F
viba035,30,x30,Addition2,1,10.1105,F
viba035,31,x31,Addition2,1,10.1105,F
viba035,32,x32,Subtraction2,1,11.60675,F
viba035,33,x33,Subtraction2,1,11.60675,F
viba035,34,x34,Subtraction2,1,11.60675,F
viba035,35,x35,Subtraction2,1,11.60675,F
viba035,36,x36,WordPuzzle,1,60.905,F
viba035,37,x37,WordPuzzle,0,60.905,F
viba035,38,x38,Subtraction3,0,13.637333333333334,F
viba035,39,x39,Subtraction3,0,13.637333333333334,F
viba035,40,x40,Subtraction3,1,13.637333333333334,F
viba035,41,x41,Multiplication2,1,18.85325,F
viba035,42,x42,Multiplication2,1,18.85325,F
viba035,43,x43,Multiplication2,0,18.85325,F
viba035,44,x44,Multiplication2,1,18.85325,F
viba035,45,x45,MapDistance,0,24.32933333333333,F
viba035,46,x46,MapDistance,0,24.32933333333333,F
viba035,47,x47,MapDistance,0,24.32933333333333,F
viba035,48,x48,MissingNumber_Division,0,19.5345,F
viba035,49,x49,MissingNumber_Division,0,19.5345,F
viba035,50,x50,LogicalReasoning,0,22.45425,F
viba035,51,x51,LogicalReasoning,0,22.45425,F
viba035,52,x52,LogicalReasoning,0,22.45425,F
viba035,53,x53,LogicalReasoning,0,22.45425,F
viba035,54,x54,Division3,0,34.492,F
viba035,55,x55,Division3,1,34.492,F
viba035,56,x56,Division3,1,34.492,F
viba035,57,x57,DebugRobotCode,0,68.0,F
qewy924,1,x1,Rally,0,7.0,F
qewy924,2,x2,Rally,1,7.0,F
qewy924,3,x3,Rally,1,7.0,F
qewy924,4,x4,Rally,1,7.0,F
qewy924,5,x5,Rally,1,7.0,F
qewy924,6,x6,Rally,1,7.0,F
qewy924,7,x7,Rally,1,7.0,F
qewy924,8,x8,Rally,0,7.0,F
qewy924,9,x9,Rally,0,7.0,F
qewy924,10,x10,Rally,1,7.0,F
qewy924,11,x11,Subtraction1,1,4.829666666666667,F
qewy924,12,x12,Subtraction1,1,4.829666666666667,F
qewy924,13,x13,Subtraction1,1,4.829666666666667,F
qewy924,14,x14,Division1,1,10.891,F
qewy924,15,x15,Division1,1,10.891,F
qewy924,16,x16,Division1,1,10.891,F
qewy924,17,x17,BasicGeometry,1,4.4388000000000005,F
